,User_Name,Game_Name,Rating,User_Enc,Game_Enc
567812,User 3080,The Last of Us Part II,0.7,1117,5
567838,User 2709,The Last of Us Part II,0.4,1143,5
567904,User 1770,The Last of Us Part II,0.9,1209,5
568189,User 365,The Last of Us Part II,0.9,1494,5
568291,User 885,The Last of Us Part II,0.0,1596,5
568305,User 605,The Last of Us Part II,0.2,1610,5
568483,User 3136,The Last of Us Part II,0.8,1788,5
568502,User 2959,The Last of Us Part II,0.2,1807,5
568573,User 2997,The Last of Us Part II,0.2,1878,5
568591,User 1417,The Last of Us Part II,0.0,1896,5
568619,User 1747,The Last of Us Part II,0.0,1924,5
568789,User 2190,The Last of Us Part II,0.8,2094,5
568810,User 2158,The Last of Us Part II,1.0,2115,5
568862,User 3035,The Last of Us Part II,0.0,2167,5
568879,User 3078,The Last of Us Part II,0.1,2184,5
569015,User 1617,The Last of Us Part II,1.0,2320,5
569127,User 2760,The Last of Us Part II,1.0,2432,5
569141,User 2376,The Last of Us Part II,0.0,2446,5
569194,User 3133,The Last of Us Part II,0.0,2499,5
569224,User 72,The Last of Us Part II,0.0,2529,5
569228,User 2046,The Last of Us Part II,1.0,2533,5
569450,User 450,The Last of Us Part II,0.7,2755,5
569650,User 375,The Last of Us Part II,0.9,2955,5
569785,User 811,The Last of Us Part II,0.6,3090,5
569835,User 214,The Last of Us Part II,0.0,3140,5
570005,User 3615,The Last of Us Part II,0.4,3310,5
570037,User 3247,The Last of Us Part II,0.4,3342,5
570111,User 3453,The Last of Us Part II,0.0,3416,5
570193,User 3337,The Last of Us Part II,1.0,3498,5
570200,User 3456,The Last of Us Part II,0.0,3505,5
570275,User 3716,The Last of Us Part II,0.1,3580,5
570281,User 3614,The Last of Us Part II,1.0,3586,5
570489,User 4142,The Last of Us Part II,0.4,3794,5
570544,User 4072,The Last of Us Part II,1.0,3849,5
570571,User 4063,The Last of Us Part II,0.0,3876,5
570579,User 4147,The Last of Us Part II,0.0,3884,5
570624,User 4119,The Last of Us Part II,0.3,3929,5
570668,User 4098,The Last of Us Part II,0.1,3973,5
570669,User 4099,The Last of Us Part II,0.0,3974,5
570704,User 4131,The Last of Us Part II,1.0,4009,5
570731,User 3920,The Last of Us Part II,0.0,4036,5
570780,User 4149,The Last of Us Part II,1.0,4085,5
570912,User 4567,The Last of Us Part II,1.0,4217,5
570920,User 5538,The Last of Us Part II,0.0,4225,5
571094,User 5498,The Last of Us Part II,0.1,4399,5
571156,User 5673,The Last of Us Part II,0.7,4461,5
571360,User 5495,The Last of Us Part II,1.0,4665,5
571376,User 5552,The Last of Us Part II,1.0,4681,5
571398,User 5564,The Last of Us Part II,0.0,4703,5
571469,User 4987,The Last of Us Part II,0.9,4774,5
571470,User 5701,The Last of Us Part II,0.1,4775,5
571498,User 5416,The Last of Us Part II,1.0,4803,5
571640,User 5390,The Last of Us Part II,1.0,4945,5
571656,User 5645,The Last of Us Part II,0.0,4961,5
571754,User 5637,The Last of Us Part II,0.0,5059,5
571808,User 5652,The Last of Us Part II,0.2,5113,5
571946,User 5447,The Last of Us Part II,0.1,5251,5
571968,User 4453,The Last of Us Part II,0.3,5273,5
572105,User 5544,The Last of Us Part II,1.0,5410,5
572108,User 5578,The Last of Us Part II,0.0,5413,5
572253,User 5384,The Last of Us Part II,1.0,5558,5
572339,User 5519,The Last of Us Part II,0.0,5644,5
572352,User 5653,The Last of Us Part II,0.0,5657,5
572804,User 8251,The Last of Us Part II,1.0,6109,5
572812,User 8662,The Last of Us Part II,0.4,6117,5
572855,User 8045,The Last of Us Part II,0.0,6160,5
572917,User 8687,The Last of Us Part II,0.0,6222,5
572928,User 6053,The Last of Us Part II,0.4,6233,5
573027,User 6072,The Last of Us Part II,0.5,6332,5
573086,User 6965,The Last of Us Part II,0.0,6391,5
573183,User 7127,The Last of Us Part II,1.0,6488,5
573225,User 8764,The Last of Us Part II,0.1,6530,5
573247,User 5901,The Last of Us Part II,1.0,6552,5
573304,User 8682,The Last of Us Part II,0.0,6609,5
573337,User 8491,The Last of Us Part II,1.0,6642,5
573354,User 8705,The Last of Us Part II,0.1,6659,5
573393,User 8274,The Last of Us Part II,0.2,6698,5
573450,User 7394,The Last of Us Part II,1.0,6755,5
573515,User 8329,The Last of Us Part II,0.8,6820,5
573541,User 6278,The Last of Us Part II,1.0,6846,5
573674,User 8081,The Last of Us Part II,1.0,6979,5
574133,User 8796,The Last of Us Part II,0.0,7438,5
574171,User 7495,The Last of Us Part II,0.4,7476,5
574172,User 8703,The Last of Us Part II,1.0,7477,5
574204,User 8625,The Last of Us Part II,1.0,7509,5
574490,User 6344,The Last of Us Part II,0.3,7795,5
574722,User 6110,The Last of Us Part II,1.0,8027,5
574726,User 7397,The Last of Us Part II,0.6,8031,5
574874,User 7071,The Last of Us Part II,0.0,8179,5
574999,User 5863,The Last of Us Part II,0.9,8304,5
575042,User 7840,The Last of Us Part II,1.0,8347,5
575225,User 8693,The Last of Us Part II,0.3,8530,5
575275,User 5806,The Last of Us Part II,1.0,8580,5
575374,User 8695,The Last of Us Part II,0.3,8679,5
575907,User 34635,The Last of Us Part II,0.1,9212,5
576323,User 18368,The Last of Us Part II,1.0,9628,5
576326,User 40633,The Last of Us Part II,0.2,9631,5
576552,User 15228,The Last of Us Part II,0.1,9857,5
577052,User 45296,The Last of Us Part II,0.3,10357,5
577297,User 14652,The Last of Us Part II,0.3,10602,5
577331,User 35907,The Last of Us Part II,0.3,10636,5
577441,User 16586,The Last of Us Part II,0.1,10746,5
577585,User 26345,The Last of Us Part II,0.0,10890,5
577951,User 34831,The Last of Us Part II,0.9,11256,5
578665,User 34584,The Last of Us Part II,0.0,11970,5
578724,User 35695,The Last of Us Part II,0.0,12029,5
578919,User 45387,The Last of Us Part II,1.0,12224,5
578938,User 17209,The Last of Us Part II,0.0,12243,5
579393,User 39636,The Last of Us Part II,0.0,12698,5
579417,User 27872,The Last of Us Part II,1.0,12722,5
579825,User 44075,The Last of Us Part II,0.8,13130,5
579854,User 36040,The Last of Us Part II,0.5,13159,5
580336,User 14489,The Last of Us Part II,0.4,13641,5
580466,User 17615,The Last of Us Part II,0.0,13771,5
580546,User 35169,The Last of Us Part II,1.0,13851,5
580811,User 36588,The Last of Us Part II,0.0,14116,5
580887,User 13726,The Last of Us Part II,0.1,14192,5
580978,User 24184,The Last of Us Part II,1.0,14283,5
581004,User 20222,The Last of Us Part II,0.1,14309,5
581210,User 50718,The Last of Us Part II,0.0,14515,5
581322,User 40782,The Last of Us Part II,0.7,14627,5
581390,User 16111,The Last of Us Part II,0.1,14695,5
581426,User 16118,The Last of Us Part II,0.2,14731,5
581570,User 50482,The Last of Us Part II,0.8,14875,5
581603,User 19651,The Last of Us Part II,0.2,14908,5
581711,User 25831,The Last of Us Part II,1.0,15016,5
581790,User 17927,The Last of Us Part II,0.1,15095,5
581829,User 31730,The Last of Us Part II,1.0,15134,5
581831,User 34735,The Last of Us Part II,0.1,15136,5
581871,User 34852,The Last of Us Part II,0.0,15176,5
581878,User 37585,The Last of Us Part II,0.3,15183,5
582083,User 47738,The Last of Us Part II,0.2,15388,5
582092,User 26991,The Last of Us Part II,1.0,15397,5
582175,User 43139,The Last of Us Part II,1.0,15480,5
582238,User 28563,The Last of Us Part II,1.0,15543,5
582505,User 38353,The Last of Us Part II,0.0,15810,5
582642,User 9866,The Last of Us Part II,0.0,15947,5
582662,User 35142,The Last of Us Part II,0.6,15967,5
582693,User 10835,The Last of Us Part II,0.2,15998,5
582879,User 11900,The Last of Us Part II,0.0,16184,5
582940,User 45904,The Last of Us Part II,0.2,16245,5
583196,User 42175,The Last of Us Part II,0.0,16501,5
583466,User 46475,The Last of Us Part II,1.0,16771,5
583583,User 11595,The Last of Us Part II,0.0,16888,5
583598,User 26859,The Last of Us Part II,1.0,16903,5
583771,User 47846,The Last of Us Part II,0.7,17076,5
583908,User 18628,The Last of Us Part II,0.0,17213,5
583924,User 35329,The Last of Us Part II,1.0,17229,5
584053,User 16087,The Last of Us Part II,0.0,17358,5
584092,User 16128,The Last of Us Part II,0.0,17397,5
584116,User 17297,The Last of Us Part II,0.0,17421,5
584218,User 18029,The Last of Us Part II,0.0,17523,5
584344,User 42057,The Last of Us Part II,1.0,17649,5
584896,User 31874,The Last of Us Part II,1.0,18201,5
584907,User 16136,The Last of Us Part II,0.0,18212,5
584989,User 35902,The Last of Us Part II,0.0,18294,5
585163,User 35720,The Last of Us Part II,0.3,18468,5
585811,User 48387,The Last of Us Part II,0.0,19116,5
585862,User 26845,The Last of Us Part II,0.4,19167,5
585914,User 18382,The Last of Us Part II,0.1,19219,5
586083,User 20205,The Last of Us Part II,0.1,19388,5
586095,User 41363,The Last of Us Part II,0.5,19400,5
586246,User 27234,The Last of Us Part II,1.0,19551,5
586330,User 44205,The Last of Us Part II,0.3,19635,5
586430,User 42098,The Last of Us Part II,1.0,19735,5
586595,User 35726,The Last of Us Part II,0.1,19900,5
586609,User 30728,The Last of Us Part II,0.8,19914,5
586950,User 27687,The Last of Us Part II,1.0,20255,5
587013,User 26796,The Last of Us Part II,1.0,20318,5
587077,User 37364,The Last of Us Part II,0.0,20382,5
587115,User 26225,The Last of Us Part II,1.0,20420,5
587164,User 30444,The Last of Us Part II,0.2,20469,5
587513,User 15164,The Last of Us Part II,0.1,20818,5
587847,User 37573,The Last of Us Part II,0.2,21152,5
588182,User 37327,The Last of Us Part II,0.0,21487,5
588744,User 27132,The Last of Us Part II,1.0,22049,5
588769,User 23023,The Last of Us Part II,1.0,22074,5
588921,User 40093,The Last of Us Part II,0.0,22226,5
588987,User 30652,The Last of Us Part II,1.0,22292,5
589412,User 27507,The Last of Us Part II,1.0,22717,5
589442,User 48643,The Last of Us Part II,0.7,22747,5
589456,User 10713,The Last of Us Part II,0.4,22761,5
589509,User 16181,The Last of Us Part II,0.2,22814,5
589648,User 31018,The Last of Us Part II,1.0,22953,5
589809,User 14094,The Last of Us Part II,0.1,23114,5
589810,User 16677,The Last of Us Part II,0.0,23115,5
589976,User 18168,The Last of Us Part II,0.1,23281,5
590111,User 39278,The Last of Us Part II,0.3,23416,5
590212,User 9825,The Last of Us Part II,0.4,23517,5
590364,User 50154,The Last of Us Part II,0.4,23669,5
590433,User 31467,The Last of Us Part II,1.0,23738,5
590648,User 43817,The Last of Us Part II,0.0,23953,5
590837,User 23453,The Last of Us Part II,1.0,24142,5
591057,User 23393,The Last of Us Part II,0.0,24362,5
591093,User 15778,The Last of Us Part II,0.0,24398,5
591439,User 29313,The Last of Us Part II,1.0,24744,5
591551,User 26338,The Last of Us Part II,1.0,24856,5
591641,User 25000,The Last of Us Part II,1.0,24946,5
591756,User 12634,The Last of Us Part II,0.0,25061,5
591855,User 34918,The Last of Us Part II,0.0,25160,5
591928,User 8887,The Last of Us Part II,0.4,25233,5
592175,User 50155,The Last of Us Part II,0.7,25480,5
592277,User 35669,The Last of Us Part II,0.3,25582,5
592321,User 33594,The Last of Us Part II,1.0,25626,5
592612,User 23558,The Last of Us Part II,0.1,25917,5
592750,User 46094,The Last of Us Part II,0.3,26055,5
592887,User 22057,The Last of Us Part II,0.0,26192,5
593269,User 22107,The Last of Us Part II,1.0,26574,5
593376,User 50172,The Last of Us Part II,0.0,26681,5
593808,User 33335,The Last of Us Part II,0.2,27113,5
593957,User 35410,The Last of Us Part II,0.1,27262,5
594293,User 10887,The Last of Us Part II,0.5,27598,5
594574,User 51530,The Last of Us Part II,1.0,27879,5
594594,User 24545,The Last of Us Part II,0.9,27899,5
594692,User 26995,The Last of Us Part II,0.7,27997,5
594734,User 20370,The Last of Us Part II,0.1,28039,5
594890,User 49264,The Last of Us Part II,0.2,28195,5
595032,User 20030,The Last of Us Part II,0.0,28337,5
595136,User 30994,The Last of Us Part II,1.0,28441,5
595216,User 34345,The Last of Us Part II,0.5,28521,5
595934,User 49626,The Last of Us Part II,1.0,29239,5
596111,User 29740,The Last of Us Part II,1.0,29416,5
596681,User 35444,The Last of Us Part II,0.2,29986,5
597024,User 46812,The Last of Us Part II,0.5,30329,5
597077,User 23038,The Last of Us Part II,0.0,30382,5
597097,User 43926,The Last of Us Part II,1.0,30402,5
597261,User 25202,The Last of Us Part II,0.9,30566,5
597281,User 11533,The Last of Us Part II,0.0,30586,5
597316,User 25310,The Last of Us Part II,1.0,30621,5
597403,User 35512,The Last of Us Part II,0.4,30708,5
597563,User 16321,The Last of Us Part II,0.0,30868,5
597589,User 16445,The Last of Us Part II,0.0,30894,5
597659,User 35451,The Last of Us Part II,0.2,30964,5
597831,User 9037,The Last of Us Part II,0.0,31136,5
597988,User 47470,The Last of Us Part II,1.0,31293,5
598189,User 44673,The Last of Us Part II,1.0,31494,5
598295,User 26110,The Last of Us Part II,1.0,31600,5
598437,User 20315,The Last of Us Part II,0.1,31742,5
598817,User 35556,The Last of Us Part II,0.2,32122,5
598880,User 21419,The Last of Us Part II,0.0,32185,5
599168,User 41694,The Last of Us Part II,0.2,32473,5
599224,User 22185,The Last of Us Part II,1.0,32529,5
599457,User 23997,The Last of Us Part II,1.0,32762,5
599613,User 46068,The Last of Us Part II,0.0,32918,5
600204,User 37083,The Last of Us Part II,0.0,33509,5
600343,User 37494,The Last of Us Part II,0.1,33648,5
600616,User 23459,The Last of Us Part II,1.0,33921,5
600640,User 11681,The Last of Us Part II,0.1,33945,5
600746,User 34537,The Last of Us Part II,0.3,34051,5
600964,User 24853,The Last of Us Part II,1.0,34269,5
601136,User 21421,The Last of Us Part II,0.1,34441,5
601431,User 27540,The Last of Us Part II,1.0,34736,5
601441,User 26757,The Last of Us Part II,1.0,34746,5
601504,User 35652,The Last of Us Part II,0.3,34809,5
601531,User 21269,The Last of Us Part II,0.1,34836,5
601579,User 35071,The Last of Us Part II,0.2,34884,5
601624,User 27036,The Last of Us Part II,1.0,34929,5
601633,User 15758,The Last of Us Part II,0.0,34938,5
601666,User 30224,The Last of Us Part II,0.9,34971,5
601694,User 18173,The Last of Us Part II,0.2,34999,5
602188,User 22066,The Last of Us Part II,0.0,35493,5
602218,User 37960,The Last of Us Part II,0.0,35523,5
602235,User 17585,The Last of Us Part II,0.0,35540,5
602694,User 38577,The Last of Us Part II,0.0,35999,5
602755,User 34502,The Last of Us Part II,0.3,36060,5
602935,User 39760,The Last of Us Part II,0.0,36240,5
602972,User 14537,The Last of Us Part II,0.0,36277,5
603022,User 25099,The Last of Us Part II,1.0,36327,5
603097,User 22253,The Last of Us Part II,0.1,36402,5
603135,User 26397,The Last of Us Part II,0.5,36440,5
603305,User 9391,The Last of Us Part II,0.0,36610,5
603349,User 8991,The Last of Us Part II,0.0,36654,5
603570,User 26528,The Last of Us Part II,1.0,36875,5
603641,User 19847,The Last of Us Part II,0.4,36946,5
603842,User 40578,The Last of Us Part II,0.0,37147,5
604080,User 11890,The Last of Us Part II,0.0,37385,5
604558,User 11663,The Last of Us Part II,0.0,37863,5
605115,User 17421,The Last of Us Part II,0.0,38420,5
605215,User 35369,The Last of Us Part II,0.2,38520,5
605457,User 13327,The Last of Us Part II,0.0,38762,5
605648,User 12194,The Last of Us Part II,0.1,38953,5
605990,User 26812,The Last of Us Part II,0.2,39295,5
606130,User 24304,The Last of Us Part II,1.0,39435,5
606161,User 23714,The Last of Us Part II,1.0,39466,5
606233,User 38533,The Last of Us Part II,0.0,39538,5
606469,User 27046,The Last of Us Part II,0.3,39774,5
606657,User 17674,The Last of Us Part II,0.0,39962,5
606732,User 35425,The Last of Us Part II,0.3,40037,5
606872,User 25557,The Last of Us Part II,1.0,40177,5
606912,User 32349,The Last of Us Part II,1.0,40217,5
606996,User 37340,The Last of Us Part II,0.0,40301,5
607078,User 19407,The Last of Us Part II,0.0,40383,5
607213,User 13079,The Last of Us Part II,0.0,40518,5
607299,User 46680,The Last of Us Part II,0.0,40604,5
607529,User 16017,The Last of Us Part II,0.4,40834,5
607646,User 9145,The Last of Us Part II,0.0,40951,5
608077,User 43931,The Last of Us Part II,0.0,41382,5
608186,User 12402,The Last of Us Part II,0.2,41491,5
608503,User 49897,The Last of Us Part II,0.0,41808,5
608509,User 8856,The Last of Us Part II,0.1,41814,5
608572,User 28896,The Last of Us Part II,0.8,41877,5
608580,User 40003,The Last of Us Part II,0.7,41885,5
608636,User 49244,The Last of Us Part II,1.0,41941,5
608694,User 16362,The Last of Us Part II,0.0,41999,5
608776,User 35554,The Last of Us Part II,0.0,42081,5
608880,User 48939,The Last of Us Part II,0.0,42185,5
608938,User 16690,The Last of Us Part II,0.1,42243,5
609482,User 27998,The Last of Us Part II,0.9,42787,5
609501,User 44337,The Last of Us Part II,0.0,42806,5
609911,User 34168,The Last of Us Part II,0.5,43216,5
610109,User 16725,The Last of Us Part II,0.2,43414,5
610235,User 9292,The Last of Us Part II,1.0,43540,5
610348,User 45088,The Last of Us Part II,0.0,43653,5
610547,User 47853,The Last of Us Part II,0.3,43852,5
610651,User 28675,The Last of Us Part II,0.8,43956,5
610770,User 25840,The Last of Us Part II,1.0,44075,5
610983,User 9260,The Last of Us Part II,1.0,44288,5
611227,User 37620,The Last of Us Part II,0.0,44532,5
611253,User 11720,The Last of Us Part II,0.0,44558,5
611827,User 37749,The Last of Us Part II,0.0,45132,5
611957,User 10838,The Last of Us Part II,0.0,45262,5
611972,User 27449,The Last of Us Part II,1.0,45277,5
612174,User 43998,The Last of Us Part II,0.8,45479,5
612545,User 51232,The Last of Us Part II,1.0,45850,5
612591,User 14529,The Last of Us Part II,0.1,45896,5
612643,User 15234,The Last of Us Part II,0.0,45948,5
612657,User 39405,The Last of Us Part II,0.0,45962,5
612885,User 37502,The Last of Us Part II,0.1,46190,5
612920,User 27049,The Last of Us Part II,0.9,46225,5
613060,User 18579,The Last of Us Part II,0.0,46365,5
613109,User 19712,The Last of Us Part II,0.9,46414,5
613156,User 31725,The Last of Us Part II,1.0,46461,5
613217,User 23492,The Last of Us Part II,1.0,46522,5
613278,User 34557,The Last of Us Part II,0.1,46583,5
613324,User 35513,The Last of Us Part II,0.3,46629,5
613365,User 36798,The Last of Us Part II,0.3,46670,5
613552,User 41833,The Last of Us Part II,1.0,46857,5
613609,User 19165,The Last of Us Part II,0.0,46914,5
613879,User 38206,The Last of Us Part II,0.3,47184,5
614314,User 40544,The Last of Us Part II,0.8,47619,5
614512,User 40510,The Last of Us Part II,0.4,47817,5
614683,User 38783,The Last of Us Part II,0.0,47988,5
614801,User 41449,The Last of Us Part II,0.2,48106,5
614829,User 46004,The Last of Us Part II,0.0,48134,5
615099,User 25494,The Last of Us Part II,1.0,48404,5
615264,User 9444,The Last of Us Part II,0.0,48569,5
615385,User 17443,The Last of Us Part II,0.4,48690,5
615474,User 25851,The Last of Us Part II,1.0,48779,5
615479,User 35450,The Last of Us Part II,0.5,48784,5
615907,User 12959,The Last of Us Part II,0.1,49212,5
615939,User 10572,The Last of Us Part II,0.0,49244,5
616198,User 37440,The Last of Us Part II,0.4,49503,5
616347,User 9841,The Last of Us Part II,0.2,49652,5
616475,User 38751,The Last of Us Part II,0.0,49780,5
616478,User 50362,The Last of Us Part II,0.8,49783,5
616525,User 26787,The Last of Us Part II,1.0,49830,5
616733,User 17295,The Last of Us Part II,0.1,50038,5
616750,User 9885,The Last of Us Part II,0.2,50055,5
616873,User 36285,The Last of Us Part II,0.1,50178,5
617282,User 9274,The Last of Us Part II,1.0,50587,5
617452,User 27091,The Last of Us Part II,1.0,50757,5
617459,User 37238,The Last of Us Part II,0.2,50764,5
617463,User 34657,The Last of Us Part II,0.3,50768,5
617643,User 47573,The Last of Us Part II,0.0,50948,5
617652,User 49087,The Last of Us Part II,0.0,50957,5
618100,User 26239,The Last of Us Part II,1.0,51405,5
618227,User 35560,The Last of Us Part II,0.3,51532,5
618256,User 14606,The Last of Us Part II,0.0,51561,5
680299,User 2018,Persona 5,1.0,265,6
680314,User 2304,Persona 5,1.0,280,6
681042,User 1143,Persona 5,1.0,1008,6
681129,User 2281,Persona 5,0.8,1095,6
681554,User 248,Persona 5,1.0,1520,6
681617,User 695,Persona 5,0.7,1583,6
681988,User 2434,Persona 5,1.0,1954,6
682032,User 1437,Persona 5,1.0,1998,6
682214,User 2324,Persona 5,0.9,2180,6
682707,User 10,Persona 5,1.0,2673,6
683503,User 3573,Persona 5,0.8,3469,6
683796,User 3917,Persona 5,1.0,3762,6
683854,User 3807,Persona 5,1.0,3820,6
683944,User 3847,Persona 5,1.0,3910,6
